"","gene","log2fc","pval","avg_expr","celltype"
"378","Pld4",8.68545245462057,0,-0.0320086099354426,"Immune_cells"
"379","Plek",6.40019722577418,0,4.31159634944948,"Immune_cells"
"380","Plin2",4.34704831976348,0,3.30566468554568,"Immune_cells"
"381","Plxna4os1",5.74259274306232,0,-0.714110027419524,"Immune_cells"
"382","Pmaip1",6.77761641183596,0,0.00637885789763302,"Immune_cells"
"383","Pou2f2",5.58637964138558,0,2.95037780629603,"Immune_cells"
"384","Ppfia4",6.79024879890576,0,1.11659093214553,"Immune_cells"
"385","Prex1",3.29950453955014,0,4.93367566098236,"Immune_cells"
"386","Prkcd",4.7099197839786,0,3.10094840570441,"Immune_cells"
"387","Ptafr",7.95133363157284,0,-0.468601202407998,"Immune_cells"
"388","Ptpn18",5.68459146091562,0,3.12042552078041,"Immune_cells"
"389","Ptpn22",6.11502936970161,0,0.99109037843938,"Immune_cells"
"390","Ptpn6",3.9828027899436,0,3.76334956882016,"Immune_cells"
"391","Ptprc",8.87795036930952,0,0.872399604589786,"Immune_cells"
"392","Ptpre",5.61475556969909,0,2.30803442052367,"Immune_cells"
"393","Ptprj",4.25086904281757,0,6.30356714023982,"Immune_cells"
"394","Rab20",5.34196265835098,0,1.4563708799106,"Immune_cells"
"395","Rab7b",6.4448367579451,0,0.76332803111775,"Immune_cells"
"396","Rab8b",3.56558752828309,0,5.47401028326515,"Immune_cells"
"397","Rac2",7.68769446429193,0,-0.119422677382185,"Immune_cells"
"398","Rasal3",6.51067330116803,0,-0.76523671621594,"Immune_cells"
"399","Rbpj",2.57400923283999,0,5.7688853483738,"Immune_cells"
"400","Rel",4.37556540420258,0,4.31265259965152,"Immune_cells"
"401","Rgs1",9.09246551936471,0,0.0764016183830317,"Immune_cells"
"402","Rgs10",7.59201258169767,0,1.28655114419254,"Immune_cells"
"403","Rhoh",7.37703071283379,0,-0.0850229032914637,"Immune_cells"
"404","Rnase6",6.62405066014003,0,-0.631449426284846,"Immune_cells"
"405","Rubcnl",6.30562204484497,0,-0.394666704236081,"Immune_cells"
"406","Runx3",8.00080855732334,0,-0.339204514485328,"Immune_cells"
"407","S100a4",5.95318837083918,0,0.164748469329849,"Immune_cells"
"408","Sash3",6.11685854442296,0,-0.692856231058542,"Immune_cells"
"409","Scimp",7.81443277973137,0,-0.533906488235992,"Immune_cells"
"410","Selplg",7.41898330848734,0,0.667024077918443,"Immune_cells"
"411","Sema4d",3.0771767333428,0,5.05873594143986,"Immune_cells"
"412","Sgpl1",2.97608086164854,0,4.50301244183327,"Immune_cells"
"413","Sh2d1b1",6.5908046375442,0,-0.876133555145782,"Immune_cells"
"414","Sh3bp1",4.83271554709079,0,0.408231088106661,"Immune_cells"
"415","Sh3bp2",5.13468368763318,0,1.12492969218687,"Immune_cells"
"416","Siglece",6.82085056482845,0,-0.883553068613982,"Immune_cells"
"417","Siglech",8.40610779632053,0,-0.449314171606176,"Immune_cells"
"418","Sirpa",4.56789839338925,0,4.5923668883772,"Immune_cells"
"419","Sirpb1a",5.13005753912149,0,-1.13233710146132,"Immune_cells"
"420","Sirpb1c",5.1803035277632,0,-1.13762092869238,"Immune_cells"
"421","Skap2",4.01443541543165,0,4.78310555760076,"Immune_cells"
"422","Sla",7.52771468884123,0,-0.345853478974837,"Immune_cells"
"423","Slamf6",5.97110849302078,0,-0.844163915682401,"Immune_cells"
"424","Slamf7",8.36063292326256,0,-0.303509151688362,"Immune_cells"
"425","Slamf8",6.85786039265583,0,-0.79188735658149,"Immune_cells"
"426","Slamf9",8.23353336000659,0,-0.488308516297643,"Immune_cells"
"427","Slc11a1",7.90005580087205,0,0.0881604505757948,"Immune_cells"
"428","Slc15a3",7.68007684685003,0,0.589476443133238,"Immune_cells"
"429","Slc16a10",5.30307476871631,0,2.34798980140966,"Immune_cells"
"430","Slc29a3",4.31991783455059,0,2.64993403889308,"Immune_cells"
"431","Slc9a9",4.01091404180283,0,6.13936906150043,"Immune_cells"
"432","Slco2b1",7.51328989283639,0,0.329353998534082,"Immune_cells"
"433","Slfn1",5.10315670999788,0,-1.08466451984656,"Immune_cells"
"434","Slfn2",7.19069556282848,0,0.50013042600918,"Immune_cells"
"435","Slfn8",5.07458560959941,0,0.360952441443631,"Immune_cells"
"436","Slfnlnc",6.61731323579278,0,-0.500592186579382,"Immune_cells"
"437","Snx20",5.91298903887426,0,1.46144714826217,"Immune_cells"
"438","Snx24",2.95905938902305,0,6.41935437451705,"Immune_cells"
"439","Snx5",2.52886929907331,0,5.92217040411528,"Immune_cells"
"440","Spi1",8.87450908411948,0,0.191952402800309,"Immune_cells"
"441","Spic",6.59901189958566,0,-0.682801558414149,"Immune_cells"
"442","Spn",5.71576753018396,0,-0.676756559640546,"Immune_cells"
"443","Stap1",6.96851830595091,0,0.868003438434589,"Immune_cells"
"444","Sting1",5.05955973482326,0,0.441438034815888,"Immune_cells"
"445","Stk17b",4.89959814511422,0,2.61128491575554,"Immune_cells"
"446","Susd3",6.49743809443292,0,0.177774124424837,"Immune_cells"
"447","Syk",8.17553864726086,0,0.346886994820148,"Immune_cells"
"448","Tagap",7.12763344198037,0,0.306516754873884,"Immune_cells"
"449","Tank",3.74619240146396,0,5.54648636502812,"Immune_cells"
"450","Tasl",7.47976923694933,0,-0.625325347083877,"Immune_cells"
"451","Tbxas1",6.52595015460413,0,1.73374136966776,"Immune_cells"
"452","Tgfbr1",4.1567095456005,0,6.2409668958058,"Immune_cells"
"453","Themis2",7.12200798043987,0,-0.433005949835944,"Immune_cells"
"454","Tifab",7.11751747666285,0,-0.904720208226356,"Immune_cells"
"455","Tlr1",6.54195741547098,0,-0.801401575190722,"Immune_cells"
"456","Tlr12",5.92257244839192,0,-0.943488530785633,"Immune_cells"
"457","Tlr13",6.82838893213029,0,-0.799150037641387,"Immune_cells"
"458","Tlr2",6.53848740774458,0,0.824724901659676,"Immune_cells"
"459","Tlr7",7.99448940128176,0,-0.704375595368914,"Immune_cells"
"460","Tlr8",6.13676441800482,0,-1.02377784240483,"Immune_cells"
"461","Tm6sf1",5.50119862032765,0,2.96833291748812,"Immune_cells"
"462","Tmem273",7.15044947845532,0,-0.748848155032468,"Immune_cells"
"463","Tnf",8.47115134426631,0,-0.444097192485414,"Immune_cells"
"464","Tnfaip8",5.87112663166371,0,2.25255759181069,"Immune_cells"
"465","Tnfaip8l2",7.4086737690224,0,-0.414210771925282,"Immune_cells"
"466","Tnfrsf11a",6.73690589741063,0,0.732726067226138,"Immune_cells"
"467","Tnfrsf13b",5.98428807165394,0,-0.550684365812209,"Immune_cells"
"468","Tnfrsf1b",6.59889987484415,0,0.887022642960921,"Immune_cells"
"469","Tnip3",7.29643736356873,0,-0.679356174524173,"Immune_cells"
"470","Trem2",9.38322669328483,0,0.103424035917454,"Immune_cells"
"471","Trf",6.74578795624968,0,2.53195856164535,"Immune_cells"
"472","Tyrobp",8.9539372525683,0,1.34868942259597,"Immune_cells"
"473","Unc93b1",5.28371364480285,0,4.08304773981565,"Immune_cells"
"474","Vav1",7.82209241749412,0,-0.142091334165115,"Immune_cells"
"475","Vcam1",7.26817923907481,0,0.874360347103243,"Immune_cells"
"476","Vis1",7.60863335877724,0,-0.891006330599283,"Immune_cells"
"477","Vsir",6.51857002419874,0,1.33304046957739,"Immune_cells"
"478","Was",6.9019306061172,0,-0.651692530301071,"Immune_cells"
"479","Wdfy4",7.08541168608454,0,0.436563512572214,"Immune_cells"
"480","Wfdc17",8.1611323269529,0,0.319293581181595,"Immune_cells"
"481","Xcl1",6.53322028325406,0,-0.686521453366717,"Immune_cells"
"482","Xlr",5.767201280046,0,-0.309977268083013,"Immune_cells"
"483","Zeb2os",6.59732804327156,0,0.265920602309925,"Immune_cells"
"484","Zmynd15",6.32408138925204,0,0.235703317997783,"Immune_cells"
"485","1700018A04Rik",6.11037974093618,0,-0.644199399566644,"Mesenchymal_cells"
"486","Adamts12",5.07273883906506,0,1.50084369512312,"Mesenchymal_cells"
"487","Adgra2",5.35848755863166,0,1.51608857184209,"Mesenchymal_cells"
"488","Adh1",7.20328367587742,0,-0.336757836922442,"Mesenchymal_cells"
"489","Alx3",6.66500622508386,0,-0.867005240149507,"Mesenchymal_cells"
"490","Apod",9.19765773262014,0,1.93062814114437,"Mesenchymal_cells"
"491","Aspa",5.16289294888602,0,1.662009866079,"Mesenchymal_cells"
"492","Bicc1",4.77282683923087,0,4.93008466350395,"Mesenchymal_cells"
"493","Bmp4",5.88222321478752,0,0.196225411236216,"Mesenchymal_cells"
"494","Bnc2",6.54164833960396,0,2.22587465947139,"Mesenchymal_cells"
"495","C1qtnf2",5.72147279081802,0,-0.427508328712843,"Mesenchymal_cells"
"496","C1qtnf7",7.41198709298588,0,-0.0973931912943682,"Mesenchymal_cells"
"497","C1ra",5.54642828931963,0,0.15988393634105,"Mesenchymal_cells"
"498","C1s1",6.79823922308772,0,-0.305912507768297,"Mesenchymal_cells"
"499","Calhm5",5.5716622666859,0,-0.79854110204081,"Mesenchymal_cells"
"500","Carmn",5.82834178834797,0,-0.482365045917044,"Mesenchymal_cells"
"501","Cemip",8.02154683456928,0,1.86200861290612,"Mesenchymal_cells"
"502","Cfh",7.89319077353607,0,2.13687945320276,"Mesenchymal_cells"
"503","Cldn11",7.23666372824873,0,0.940928321333751,"Mesenchymal_cells"
"504","Col1a1",8.53570835602698,0,0.451463797036515,"Mesenchymal_cells"
"505","Col26a1",6.27779685809037,0,1.27749853149137,"Mesenchymal_cells"
"506","Col3a1",8.20271232881394,0,0.617076755492455,"Mesenchymal_cells"
"507","Col4a6",6.75939792666414,0,0.705696175394544,"Mesenchymal_cells"
"508","Col5a1",6.20275010043049,0,0.421759896829069,"Mesenchymal_cells"
"509","Col6a1",7.6493517690326,0,0.483957578049193,"Mesenchymal_cells"
"510","Col6a2",7.50345601251852,0,-0.00877227802655449,"Mesenchymal_cells"
"511","Colec12",6.44689145270963,0,3.13301208120615,"Mesenchymal_cells"
"512","Cped1",5.13241659310364,0,5.49059164971835,"Mesenchymal_cells"
"513","Cpxm1",7.07305740002746,0,0.632971851693277,"Mesenchymal_cells"
"514","Cpz",5.33066468865855,0,-0.272188137618309,"Mesenchymal_cells"
"515","Cygb",6.25582647559712,0,1.41034014233548,"Mesenchymal_cells"
"516","Cyp1b1",6.42388078331165,0,-0.240733249764074,"Mesenchymal_cells"
"517","Dcn",9.43743535301822,0,2.22254188830826,"Mesenchymal_cells"
"518","Ddr2",5.87759661610864,0,1.37641549872365,"Mesenchymal_cells"
"519","Dkk2",5.89291880710263,0,-0.204286985832862,"Mesenchymal_cells"
"520","Dpep1",7.88274515276308,0,-0.268194375980157,"Mesenchymal_cells"
"521","Ebf2",6.61151720876953,0,0.414096960778302,"Mesenchymal_cells"
"522","Edn3",6.22669604523608,0,0.35762665427484,"Mesenchymal_cells"
"523","Fam180a",5.65510954939883,0,-1.07606984815842,"Mesenchymal_cells"
"524","Fbln1",5.65407685018689,0,1.56939622992742,"Mesenchymal_cells"
"525","Fbln7",5.95593229869299,0,0.312088913751052,"Mesenchymal_cells"
"526","Foxc1",5.68682543911297,0,1.55222785258699,"Mesenchymal_cells"
"527","Foxc2",6.65644088982862,0,-0.808602774481252,"Mesenchymal_cells"
"528","Foxd1",8.43282534892712,0,-0.277559720386857,"Mesenchymal_cells"
"529","Foxf2",6.26476287131402,0,-0.755594680471746,"Mesenchymal_cells"
"530","Gfra2",5.9847726655958,0,0.229684451040629,"Mesenchymal_cells"
"531","Gm10824",4.88182132062886,0,-1.07941519894061,"Mesenchymal_cells"
"532","Gm12963",5.14303755625361,0,-0.393189145389482,"Mesenchymal_cells"
"533","Gm29683",7.42574631192835,0,1.04891271441328,"Mesenchymal_cells"
"534","Gm42397",6.18684073431454,0,-0.189015705788702,"Mesenchymal_cells"
"535","Gsn",5.6670672170074,0,4.25232887620054,"Mesenchymal_cells"
"536","Hhip",6.32469004874952,0,0.380569376346905,"Mesenchymal_cells"
"537","Htra3",6.86160136281217,0,0.0186110564569766,"Mesenchymal_cells"
"538","Igfbp6",7.94525563605038,0,0.437534415288336,"Mesenchymal_cells"
"539","Il33",6.40655819392086,0,1.93651096910248,"Mesenchymal_cells"
"540","Inmt",8.35297630283767,0,0.264721827888434,"Mesenchymal_cells"
"541","Irag1",6.14155793909669,0,0.305144598215512,"Mesenchymal_cells"
"542","Itga8",6.27951320508934,0,0.685215069850947,"Mesenchymal_cells"
"543","Itih2",7.26754321785661,0,0.515921221373511,"Mesenchymal_cells"
"544","Itih5",8.31505310854745,0,2.91631234638164,"Mesenchymal_cells"
"545","Lama2",7.10764151145847,0,3.25591426793805,"Mesenchymal_cells"
"546","Lhfpl6",5.46826498231151,0,2.93977843299655,"Mesenchymal_cells"
"547","Lhx8",5.02918446706617,0,-1.08316888197013,"Mesenchymal_cells"
"548","Lum",8.73292864311738,0,0.0691246543112316,"Mesenchymal_cells"
"549","Mfap4",8.1415921067904,0,-0.130573117868456,"Mesenchymal_cells"
"550","Mfap5",6.7261614457385,0,0.248569432188742,"Mesenchymal_cells"
"551","Mmp2",6.06764872636612,0,0.626768572828053,"Mesenchymal_cells"
"552","Moxd1",6.06337029176269,0,-0.176950350201026,"Mesenchymal_cells"
"553","Ms4a4d",5.98370792792837,0,-0.93301515456086,"Mesenchymal_cells"
"554","Nbl1",5.52116654991243,0,0.693347168624313,"Mesenchymal_cells"
"555","Nr2f1",6.14944245546891,0,1.20801520557363,"Mesenchymal_cells"
"556","Ogn",7.62494514224374,0,1.0090484897087,"Mesenchymal_cells"
"557","Omd",5.32487002557618,0,-0.107838459940571,"Mesenchymal_cells"
"558","Osr1",5.00744303881982,0,-0.992559160122172,"Mesenchymal_cells"
"559","Pax9",7.09309379660269,0,-0.614649085986829,"Mesenchymal_cells"
"560","Pcolce",5.59637588710224,0,2.53527539409738,"Mesenchymal_cells"
"561","Pdgfra",8.7446035593578,0,0.095627197720541,"Mesenchymal_cells"
"562","Pdgfrb",7.41617591285432,0,0.821702587262963,"Mesenchymal_cells"
"563","Pdlim2",4.90539326534484,0,1.01459282314176,"Mesenchymal_cells"
"564","Rarres2",6.28435898546737,0,0.778807934375729,"Mesenchymal_cells"
"565","Rem1",5.41166643422668,0,0.323041614487613,"Mesenchymal_cells"
"566","Scarf2",5.1188155350346,0,0.91676419577246,"Mesenchymal_cells"
"567","Serpinf1",5.45915510869165,0,1.11008844630467,"Mesenchymal_cells"
"568","Serping1",6.43108032563039,0,2.46097104417979,"Mesenchymal_cells"
"569","Sfrp4",6.69246379272539,0,-0.407661634996123,"Mesenchymal_cells"
"570","Srpx",5.43985645342139,0,-0.729235467635853,"Mesenchymal_cells"
"571","Srpx2",5.96649881837528,0,-0.259910737747062,"Mesenchymal_cells"
"572","Tbx1",6.26172648181338,0,-0.890742886222379,"Mesenchymal_cells"
"573","Tcf21",7.48784652568836,0,-0.601498866154678,"Mesenchymal_cells"
"574","Tfap2b",7.32965781528707,0,-0.498517373810609,"Mesenchymal_cells"
"575","Thbs2",5.47253469416174,0,0.268021482934139,"Mesenchymal_cells"
"576","Tmem100",6.59023196369908,0,0.709744340631875,"Mesenchymal_cells"
"577","Twist1",6.1169116533931,0,-0.44325816840245,"Mesenchymal_cells"
"578","Zic1",6.67927817319531,0,-0.367815806324808,"Mesenchymal_cells"
"579","3110099E03Rik",5.05851782750351,0,-1.06545706736654,"Endothelial_cells"
"580","4833403J16Rik",6.34283597010909,0,-0.827710773866127,"Endothelial_cells"
"581","AU021092",7.06623951944419,0,-0.741271607642356,"Endothelial_cells"
"582","Abcc9",6.50934910574844,0,0.560747592181965,"Endothelial_cells"
"583","Abcg2",5.09445837639316,0,4.56237723281699,"Endothelial_cells"
"584","Adcy4",6.43511493245938,0,-0.539504098061261,"Endothelial_cells"
"585","Adgrf5",7.6228071581374,0,1.02037086044977,"Endothelial_cells"
"586","Adgrl4",9.23522286801618,0,1.24468928176743,"Endothelial_cells"
"587","Afap1l1",6.49405314803201,0,0.697133892085653,"Endothelial_cells"
"588","Alox12",5.81910140383189,0,0.429871812080649,"Endothelial_cells"
"589","Aplnr",8.00871592709505,0,-0.340271259734285,"Endothelial_cells"
"590","Arhgef15",6.19243805298943,0,0.587332110586868,"Endothelial_cells"
"591","Arl15",2.90617707748741,0,7.56610663085888,"Endothelial_cells"
"592","B3gnt3",5.58865662937088,0,-0.884781169130243,"Endothelial_cells"
"593","Bcl6b",7.1302555936545,0,-0.173352289502204,"Endothelial_cells"
"594","Btnl9",7.41785077555226,0,-0.6729895328119,"Endothelial_cells"
"595","Bvht",4.90039890241325,0,1.16129515800001,"Endothelial_cells"
"596","C130074G19Rik",6.10680790632373,0,-0.358247752578979,"Endothelial_cells"
"597","Calcrl",5.04749243714669,0,3.28776784676474,"Endothelial_cells"
"598","Card10",4.4565986252239,0,0.508814893421948,"Endothelial_cells"
"599","Cavin2",7.36402125042844,0,0.817768215125825,"Endothelial_cells"
"600","Cavin3",4.37654573324175,0,3.57415986980315,"Endothelial_cells"
"601","Cbfa2t3",4.54548694331301,0,3.17759597363656,"Endothelial_cells"
"602","Ccm2l",6.5905524560487,0,-0.611754314995259,"Endothelial_cells"
"603","Cd200",3.66029319535675,0,5.20884453697404,"Endothelial_cells"
"604","Cd34",6.91125086421388,0,0.809371011956961,"Endothelial_cells"
"605","Cd38",6.49267535708522,0,0.682478173207792,"Endothelial_cells"
"606","Cd93",7.67743641676062,0,0.346691088298673,"Endothelial_cells"
"607","Cdh5",8.40370833610321,0,1.14626913064753,"Endothelial_cells"
"608","Cemip2",2.95371424019631,0,5.51377336684358,"Endothelial_cells"
"609","Ces2e",6.6153802335665,0,-0.867178446662717,"Endothelial_cells"
"610","Chrm3",6.69811541591383,0,4.63450497341932,"Endothelial_cells"
"611","Chst15",6.80698596230155,0,0.120300781178967,"Endothelial_cells"
"612","Cldn5",8.42616977881628,0,-0.222545398451415,"Endothelial_cells"
"613","Clec14a",7.47757078689148,0,0.51974175834774,"Endothelial_cells"
"614","Clec1a",7.64637760153254,0,-0.113821453531054,"Endothelial_cells"
"615","Cracr2b",4.41197913355959,0,1.36000807347777,"Endothelial_cells"
"616","Ctla2a",8.03633095117196,0,1.06278366031662,"Endothelial_cells"
"617","Cyp26b1",8.02403781736818,0,0.397684470631816,"Endothelial_cells"
"618","Cyyr1",6.73046901606196,0,3.64690427419208,"Endothelial_cells"
"619","Depp1",6.05254031254555,0,-0.897250605919066,"Endothelial_cells"
"620","Dipk2b",5.48006145621912,0,-0.962294870229069,"Endothelial_cells"
"621","Dll4",7.09525975295366,0,0.600386084857237,"Endothelial_cells"
"622","Dysf",6.35943495132104,0,2.89269666610939,"Endothelial_cells"
"623","Ecscr",7.64544819896613,0,-0.0063115142960516,"Endothelial_cells"
"624","Egfl7",7.65052730911209,0,1.50467713158769,"Endothelial_cells"
"625","Emcn",8.40533874350315,0,1.85393933866001,"Endothelial_cells"
"626","Eng",7.4039798901141,0,1.49995308362848,"Endothelial_cells"
"627","Ephb4",5.2727485988739,0,1.12299126096541,"Endothelial_cells"
"628","Erg",7.71979194598027,0,0.66594866625079,"Endothelial_cells"
"629","Esam",7.54285858970526,0,1.08674067046327,"Endothelial_cells"
"630","Ets1",4.7528267119094,0,3.74495082641706,"Endothelial_cells"
"631","Exoc3l2",7.7757060418479,0,0.831118324815389,"Endothelial_cells"
"632","Exoc3l4",5.14226357388612,0,0.636738709214056,"Endothelial_cells"
"633","Fabp4",8.76950761591769,0,0.532144871237366,"Endothelial_cells"
"634","Fam110d",7.95416400502252,0,-0.434331895184807,"Endothelial_cells"
"635","Fam167b",8.28651315561632,0,0.204084661569096,"Endothelial_cells"
"636","Fgd5",7.54746934639627,0,0.512135478262985,"Endothelial_cells"
"637","Flt1",8.97178809002884,0,1.72096077356436,"Endothelial_cells"
"638","Flt4",7.54852788096771,0,0.175268538432572,"Endothelial_cells"
"639","Galnt15",6.2857464944029,0,0.175967062990896,"Endothelial_cells"
"640","Garre1",3.09583032631245,0,5.73892642919728,"Endothelial_cells"
"641","Gimap1",5.54765987517117,0,0.935022098023765,"Endothelial_cells"
"642","Gimap4",6.92446236153091,0,0.0983732120083841,"Endothelial_cells"
"643","Gimap5",6.60938823316667,0,-0.0208734885365117,"Endothelial_cells"
"644","Gimap6",7.55798554631442,0,1.17657298279433,"Endothelial_cells"
"645","Gimap8",5.78478522713528,0,0.357644271220808,"Endothelial_cells"
"646","Gja4",5.6800591024903,0,-0.61213219970249,"Endothelial_cells"
"647","Gm11707",5.47269877896878,0,-0.901887220734782,"Endothelial_cells"
"648","Gm11730",5.82957184349515,0,-1.0275444157991,"Endothelial_cells"
"649","Gm20532",6.75041317664881,0,0.749411843483996,"Endothelial_cells"
"650","Gm32688",6.8622266229643,0,-0.66115631878148,"Endothelial_cells"
"651","Gm47405",5.86608148091338,0,-0.24166528859961,"Endothelial_cells"
"652","Gm525",5.53796926212069,0,-0.855347696585117,"Endothelial_cells"
"653","Gm56580",5.37450615483065,0,-1.08757106980053,"Endothelial_cells"
"654","Gm56622",6.86881448701969,0,-0.872246599332088,"Endothelial_cells"
"655","Gm57265",5.25924158486597,0,-0.811684749821763,"Endothelial_cells"
"656","Gm831",5.09289050121996,0,-1.04284323451119,"Endothelial_cells"
"657","Gpihbp1",8.09314865968815,0,-0.603904678258265,"Endothelial_cells"
"658","Gpr182",5.91011718071246,0,0.0789954789322679,"Endothelial_cells"
"659","Gpr4",5.32088047868089,0,0.228544350395941,"Endothelial_cells"
"660","Grap",6.76016558867724,0,-0.133257244655236,"Endothelial_cells"
"661","Icam2",7.68692169284574,0,0.15272819352444,"Endothelial_cells"
"662","Ifi44",5.56355577325135,0,0.784487548190017,"Endothelial_cells"
"663","Igfbp3",7.82767555858814,0,1.81309196461581,"Endothelial_cells"
"664","Insr",2.79970410517743,0,6.77817862964895,"Endothelial_cells"
"665","Ipo11",3.28643915879478,0,5.6233127725716,"Endothelial_cells"
"666","Irx3",7.53187108965127,0,-0.122944955944662,"Endothelial_cells"
"667","Irx5",7.34772090507226,0,-0.574256806879228,"Endothelial_cells"
"668","Jcad",6.10651284679563,0,0.880546450584144,"Endothelial_cells"
"669","Kank3",5.75036173375505,0,1.91747243802155,"Endothelial_cells"
"670","Kcnj8",6.70428711847415,0,0.480737025311033,"Endothelial_cells"
"671","Kctd12b",5.17434381824052,0,1.04260508700159,"Endothelial_cells"
"672","Kdr",8.44674002052167,0,1.47313608420084,"Endothelial_cells"
"673","Klhl4",6.98645018538085,0,-0.111850144225402,"Endothelial_cells"
"674","Layn",5.0979620503509,0,0.482395659238155,"Endothelial_cells"
"675","Ldb2",5.14709612535985,0,5.73518080870647,"Endothelial_cells"
"676","Lhx6",5.35243855590117,0,-0.891887519547918,"Endothelial_cells"
"677","Lims2",6.05659852416049,0,1.37559384485584,"Endothelial_cells"
"678","Lrg1",6.91838908856637,0,0.17825508003738,"Endothelial_cells"
"679","Ly6c1",8.12014930860018,0,0.367628648205163,"Endothelial_cells"
"680","Mcam",5.58845101377744,0,0.416989492960786,"Endothelial_cells"
"681","Meis2",5.67580635429309,0,5.58705508572524,"Endothelial_cells"
"682","Micall1",2.84952610855024,0,4.11674643811219,"Endothelial_cells"
"683","Mmrn1",7.74588793587254,0,-0.381702404485553,"Endothelial_cells"
"684","Mmrn2",6.42541549968289,0,1.83784831693746,"Endothelial_cells"
"685","Myct1",7.87478571065167,0,-0.592778317016696,"Endothelial_cells"
"686","Nectin2",3.20357068387519,0,4.32514539247203,"Endothelial_cells"
"687","Nherf2",5.35599695159646,0,2.71123635267563,"Endothelial_cells"
"688","Nkd2",6.06758429912687,0,0.27129010559331,"Endothelial_cells"
"689","Nos2",5.2953361807723,0,-0.883300424236808,"Endothelial_cells"
"690","Nrp2",4.66106356315479,0,4.47843621791513,"Endothelial_cells"
"691","Ntf3",6.09477674474688,0,0.1507489042688,"Endothelial_cells"
"692","Oit3",6.3291837495803,0,-0.156551176703712,"Endothelial_cells"
"693","Pcdh12",6.59009605420473,0,-0.524074025307777,"Endothelial_cells"
"694","Pdia5",3.51370200858823,0,5.45435772445812,"Endothelial_cells"
"695","Pecam1",5.31864168316832,0,3.0640281405752,"Endothelial_cells"
"696","Pitpnm2",3.77777322569428,0,4.52605489769197,"Endothelial_cells"
"697","Plpp1",5.70826052976725,0,5.12774736805638,"Endothelial_cells"
"698","Pltp",6.24114671239867,0,1.75254029130286,"Endothelial_cells"
"699","Plvap",8.65248540318676,0,2.04786786532446,"Endothelial_cells"
"700","Plxnd1",6.10827688190549,0,1.97107260390341,"Endothelial_cells"
"701","Podxl",5.57404297034438,0,2.43726237528508,"Endothelial_cells"
"702","Prss23",6.79115148708757,0,1.8467893182856,"Endothelial_cells"
"703","Ptprb",7.58879684457334,0,1.97911739802985,"Endothelial_cells"
"704","Ptpru",5.91689752565084,0,2.69570421452022,"Endothelial_cells"
"705","Ramp3",5.95622214854374,0,0.822875456007643,"Endothelial_cells"
"706","Rapgef5",6.28240012181249,0,4.19991356959844,"Endothelial_cells"
"707","Rasip1",5.82572969635915,0,1.89350033315218,"Endothelial_cells"
"708","Ripply3",6.02634924353939,0,0.254494096465282,"Endothelial_cells"
"709","Robo3",6.6820237503344,0,-0.106273057460364,"Endothelial_cells"
"710","Robo4",8.43688549292117,0,-0.236544656065276,"Endothelial_cells"
"711","S1pr4",5.30340323163908,0,-0.823233501599083,"Endothelial_cells"
"712","Scarb1",4.49379305664903,0,4.2957315326092,"Endothelial_cells"
"713","Scarf1",5.80866159723013,0,0.767811381396537,"Endothelial_cells"
"714","Sema6a",4.28875317026421,0,5.04279261501027,"Endothelial_cells"
"715","Sema7a",6.61313185806449,0,0.0614050548837307,"Endothelial_cells"
"716","Serpinb6b",5.99972784010965,0,0.211535958997179,"Endothelial_cells"
"717","Sh3bp5",4.27018331958815,0,4.35254833312854,"Endothelial_cells"
"718","Shank3",5.38739521210136,0,3.86247249623421,"Endothelial_cells"
"719","She",6.63315397671668,0,-0.110373668958234,"Endothelial_cells"
"720","Slc43a3",6.44560898370147,0,0.288181614678245,"Endothelial_cells"
"721","Slfn3",5.66445578070769,0,-0.506206811263784,"Endothelial_cells"
"722","Snrk",3.13608814766027,0,5.61746585539769,"Endothelial_cells"
"723","Sox17",7.72526239170242,0,-0.712472540104975,"Endothelial_cells"
"724","Sox18",7.97647972894981,0,-0.523962132639601,"Endothelial_cells"
"725","Sox7",7.36737120277768,0,-0.0662660587944302,"Endothelial_cells"
"726","Syt15",6.52874479649643,0,-0.700885777768886,"Endothelial_cells"
"727","Tal1",6.64042514773751,0,-0.46290130571052,"Endothelial_cells"
"728","Tbxa2r",6.96315530538753,0,0.192458166776168,"Endothelial_cells"
"729","Tcf15",6.36549307174895,0,-0.0720180440775366,"Endothelial_cells"
"730","Tek",6.2646385050088,0,2.07570998328777,"Endothelial_cells"
"731","Tfpi2",5.81934137608766,0,-0.406860242601457,"Endothelial_cells"
"732","Thsd1",5.19211251039316,0,1.05072652331358,"Endothelial_cells"
"733","Tie1",8.22943089460989,0,0.0129127445246367,"Endothelial_cells"
"734","Tinagl1",6.7838103161756,0,1.54634047549096,"Endothelial_cells"
"735","Tnfrsf26",6.18991688615931,0,-0.620107479138919,"Endothelial_cells"
"736","Tnfsf10",5.27117558653076,0,2.82727822636898,"Endothelial_cells"
"737","Tspan9",4.00409555082582,0,4.63518122127988,"Endothelial_cells"
"738","Unc45b",6.84139961899634,0,-0.64707482547632,"Endothelial_cells"
"739","Ushbp1",6.61003873621132,0,0.674120382089294,"Endothelial_cells"
"740","Vamp5",5.80680243796599,0,2.31744647448444,"Endothelial_cells"
"741","Yes1",2.85453297180489,0,5.61498396269902,"Endothelial_cells"
"742","Zfp366",6.9629284080977,0,0.908994220225809,"Endothelial_cells"
